Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search by Health Plan,Firefox 59.0,,2018-04-18 11:03:52,2018-04-18 11:05:31,1m - 39.251s,FAILED
,,,,,,
Test Cases/Search by Health Plan/HP_Advanced Search - Gender,Firefox 59.0,,2018-04-18 11:03:53,2018-04-18 11:04:15,21.725s,FAILED
openBrowser,Firefox 59.0,,2018-04-18 11:03:54,2018-04-18 11:04:03,8.442s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:04:03,2018-04-18 11:04:05,2.298s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:05,2018-04-18 11:04:06,0.854s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:04:06,2018-04-18 11:04:09,2.751s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:09,0.286s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:09,0.315s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:14,5.294s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:14,2018-04-18 11:04:15,0.335s,FAILED
,,,,,,
Test Cases/Search by Health Plan/HP_Advanced Search - Language,Firefox 59.0,"Spanish,\nChinese,\nRussian",2018-04-18 11:04:15,2018-04-18 11:04:32,17.376s,FAILED
openBrowser,Firefox 59.0,,2018-04-18 11:04:15,2018-04-18 11:04:20,4.752s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:04:20,2018-04-18 11:04:21,0.860s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:21,2018-04-18 11:04:21,0.461s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:04:21,2018-04-18 11:04:24,2.212s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:24,2018-04-18 11:04:24,0.284s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:04:24,2018-04-18 11:04:27,2.854s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:27,2018-04-18 11:04:32,5.278s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:32,2018-04-18 11:04:32,0.233s,FAILED
,,,,,,
Test Cases/Search by Health Plan/HP_Advanced Search - Wheelchair,Firefox 59.0,,2018-04-18 11:04:32,2018-04-18 11:04:45,13.140s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:04:32,2018-04-18 11:04:36,3.510s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:04:36,2018-04-18 11:04:37,0.940s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:37,2018-04-18 11:04:37,0.430s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:04:37,2018-04-18 11:04:39,1.918s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:39,2018-04-18 11:04:40,0.277s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:40,2018-04-18 11:04:40,0.255s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:40,2018-04-18 11:04:45,5.278s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:04:45,2018-04-18 11:04:45,0.291s,PASSED
,,,,,,
